27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
0.0	0.0
1.0	0.004370629370629371
2.0	0.02972027972027972
3.0	0.07954545454545454
4.0	0.14772727272727273
5.0	0.20541958041958042
6.0	0.3006993006993007
7.0	0.38286713286713286
8.0	0.4833916083916084
9.0	0.5437062937062938
10.0	0.5882867132867133
11.0	0.6424825174825175
12.0	0.6765734265734266
13.0	0.7124125874125874
14.0	0.7517482517482518
15.0	0.7867132867132867
16.0	0.7998251748251748
17.0	0.8173076923076923
18.0	0.8321678321678322
19.0	0.8409090909090909
20.0	0.8531468531468531
21.0	0.8732517482517482
22.0	0.8863636363636364
23.0	0.9090909090909091
24.0	0.9187062937062938
25.0	0.923951048951049
26.0	0.9265734265734266
27.0	0.9335664335664335
28.0	0.9396853146853147
29.0	0.9440559440559441
30.0	0.9484265734265734
31.0	0.9536713286713286
32.0	0.958041958041958
33.0	0.958041958041958
34.0	0.958041958041958
35.0	0.9641608391608392
36.0	0.9659090909090909
37.0	0.9694055944055944
38.0	0.9833916083916084
39.0	0.986013986013986
40.0	0.9947552447552448
41.0	0.9973776223776224
42.0	0.9982517482517482
43.0	0.9982517482517482
44.0	0.9982517482517482
45.0	0.9982517482517482
46.0	0.9982517482517482
47.0	0.9982517482517482
48.0	0.9982517482517482
49.0	0.9982517482517482
50.0	0.9982517482517482
